payment_id,trip_id,trip_fare,mode_of_payment
PAY77612,TRIP77612,841.8,Wallet
PAY77613,TRIP77613,438.5,Card
PAY77617,TRIP77617,647.74,Card
PAY77624,TRIP77624,749.37,Cash
PAY77625,TRIP77625,136.08,Card
PAY77629,TRIP77629,497.1,UPI
PAY77632,TRIP77632,825.99,Wallet
PAY77648,TRIP77648,674.34,Cash
PAY77652,TRIP77652,832.77,Wallet
PAY77653,TRIP77653,207.55,Card
PAY77655,TRIP77655,337.47,Wallet
PAY77657,TRIP77657,97.69,Wallet
PAY77664,TRIP77664,833.57,Cash
PAY77667,TRIP77667,423.04,Card
PAY77668,TRIP77668,387.81,UPI
PAY77672,TRIP77672,641.72,Cash
PAY77675,TRIP77675,488.75,UPI
PAY77676,TRIP77676,447.48,Cash
PAY77678,TRIP77678,344.55,Wallet
PAY77681,TRIP77681,725.66,Wallet
PAY77683,TRIP77683,813.79,Wallet
PAY77687,TRIP77687,905.67,Wallet
PAY77688,TRIP77688,80.54,Cash
PAY77690,TRIP77690,803.28,Card
PAY77691,TRIP77691,624.14,Wallet
PAY77693,TRIP77693,308.99,Wallet
PAY77698,TRIP77698,609.78,Card
PAY77699,TRIP77699,956.39,UPI
PAY77700,TRIP77700,587.79,UPI
PAY77702,TRIP77702,116.82,Card
PAY77706,TRIP77706,387.06,UPI
PAY77712,TRIP77712,417.28,Cash
PAY77714,TRIP77714,560.29,Wallet
PAY77715,TRIP77715,480.93,Wallet
PAY77717,TRIP77717,623.88,UPI
PAY77720,TRIP77720,276.1,Cash
PAY77729,TRIP77729,240.6,Cash
PAY77730,TRIP77730,175.57,Cash
PAY77734,TRIP77734,641.6,UPI
PAY77738,TRIP77738,667.72,Wallet
PAY77744,TRIP77744,851.01,UPI
PAY77747,TRIP77747,400.09,Card
PAY77750,TRIP77750,614.3,Cash
PAY77752,TRIP77752,652.6,Cash
PAY77755,TRIP77755,987.09,Cash
PAY77758,TRIP77758,906.73,UPI
PAY77759,TRIP77759,589.61,Cash
PAY77763,TRIP77763,730.59,UPI
PAY77764,TRIP77764,246.41,Wallet
PAY77769,TRIP77769,640.07,Card
PAY77773,TRIP77773,892.24,Wallet
PAY77776,TRIP77776,929.52,Wallet
PAY77785,TRIP77785,956.24,Card
PAY77788,TRIP77788,942.46,UPI
PAY77791,TRIP77791,838.08,Card
PAY77795,TRIP77795,927.13,Wallet
PAY77799,TRIP77799,702.06,Cash
PAY77800,TRIP77800,672.49,Cash
PAY77801,TRIP77801,444.94,UPI
PAY77806,TRIP77806,680.71,Card
PAY77807,TRIP77807,355.68,Wallet
PAY77809,TRIP77809,610.9,Card
PAY77810,TRIP77810,373.13,Cash
PAY77815,TRIP77815,643.48,Card
PAY77818,TRIP77818,253.11,Cash
PAY77822,TRIP77822,767.76,UPI
PAY77824,TRIP77824,125.35,UPI
PAY77825,TRIP77825,516.92,Card
PAY77827,TRIP77827,465.13,Card
PAY77828,TRIP77828,923.01,Cash
PAY77833,TRIP77833,340.26,Wallet
PAY77839,TRIP77839,850.3,UPI
PAY77843,TRIP77843,976.21,Card
PAY77844,TRIP77844,182.09,Card
PAY77850,TRIP77850,892.4,Wallet
PAY77852,TRIP77852,273.81,UPI
PAY77855,TRIP77855,762.87,UPI
PAY77861,TRIP77861,786.11,Card
PAY77866,TRIP77866,295.84,UPI
PAY77868,TRIP77868,535.41,UPI
PAY77869,TRIP77869,361.8,Wallet
PAY77873,TRIP77873,381.62,UPI
PAY77878,TRIP77878,504.14,Cash
PAY77880,TRIP77880,738.64,Card
PAY77881,TRIP77881,297.38,Wallet
PAY77885,TRIP77885,549.51,Cash
PAY77886,TRIP77886,213.51,UPI
PAY77888,TRIP77888,900.6,UPI
PAY77890,TRIP77890,109.36,Wallet
PAY77896,TRIP77896,962.63,Card
PAY77899,TRIP77899,125.86,Card
PAY77903,TRIP77903,205.41,Card
PAY77909,TRIP77909,108.66,UPI
PAY77911,TRIP77911,371.49,Cash
PAY77913,TRIP77913,815.05,UPI
PAY77915,TRIP77915,410.61,Wallet
PAY77918,TRIP77918,545.36,Card
PAY77919,TRIP77919,867.8,Cash
PAY77929,TRIP77929,127.14,Wallet
PAY77930,TRIP77930,388.77,UPI
PAY77934,TRIP77934,212.55,Card
PAY77936,TRIP77936,893.64,Wallet
PAY77940,TRIP77940,997.51,Cash
PAY77944,TRIP77944,98.61,Cash
PAY77949,TRIP77949,861.32,Wallet
PAY77950,TRIP77950,919.85,Wallet
PAY77952,TRIP77952,532.53,Cash
PAY77954,TRIP77954,887.93,Card
PAY77958,TRIP77958,371.14,UPI
PAY77960,TRIP77960,249.47,Cash
PAY77961,TRIP77961,104.52,UPI
PAY77963,TRIP77963,146.43,Card
PAY77970,TRIP77970,974.8,Wallet
PAY77973,TRIP77973,179.59,Wallet
PAY77975,TRIP77975,791.89,Cash
PAY77976,TRIP77976,217.82,Card
PAY77978,TRIP77978,747.34,Card
PAY77981,TRIP77981,666.52,Cash
PAY77983,TRIP77983,881.17,Cash
PAY77987,TRIP77987,534.79,Wallet
PAY77993,TRIP77993,171.45,Card
PAY78000,TRIP78000,463.41,Wallet
PAY78002,TRIP78002,516.99,UPI
PAY78005,TRIP78005,609.15,Wallet
PAY78008,TRIP78008,633.72,Wallet
PAY78009,TRIP78009,409.96,Card
PAY78011,TRIP78011,631.51,UPI
PAY78012,TRIP78012,920.72,Card
PAY78013,TRIP78013,146.49,Wallet
PAY78015,TRIP78015,886.93,Cash
PAY78017,TRIP78017,68.84,Card
PAY78018,TRIP78018,632.81,Card
PAY78029,TRIP78029,880.24,Wallet
PAY78038,TRIP78038,126.03,UPI
PAY78044,TRIP78044,580.11,UPI
PAY78048,TRIP78048,237.04,UPI
PAY78050,TRIP78050,593.02,UPI
PAY78052,TRIP78052,851.12,Cash
PAY78055,TRIP78055,994.51,Card
PAY78056,TRIP78056,139.09,Wallet
PAY78060,TRIP78060,582.89,Card
PAY78062,TRIP78062,430.97,Wallet
PAY78067,TRIP78067,901.01,Card
PAY78070,TRIP78070,610.45,UPI
PAY78072,TRIP78072,782.53,UPI
PAY78073,TRIP78073,499.0,Cash
PAY78082,TRIP78082,54.02,Cash
PAY78083,TRIP78083,957.68,Cash
PAY78087,TRIP78087,182.75,Card
PAY78089,TRIP78089,506.82,Wallet
PAY78092,TRIP78092,622.88,Cash
PAY78095,TRIP78095,846.13,UPI
PAY78099,TRIP78099,307.18,UPI
PAY78103,TRIP78103,211.33,Wallet
PAY78107,TRIP78107,342.67,Cash
PAY78109,TRIP78109,739.4,UPI
PAY78112,TRIP78112,844.03,Card
PAY78114,TRIP78114,684.35,UPI
PAY78120,TRIP78120,198.51,Wallet
PAY78121,TRIP78121,797.71,Wallet
PAY78122,TRIP78122,385.85,Card
PAY78128,TRIP78128,947.75,Cash
PAY78130,TRIP78130,783.37,UPI
PAY78140,TRIP78140,537.78,Card
PAY78141,TRIP78141,59.73,Wallet
PAY78143,TRIP78143,647.56,Wallet
PAY78147,TRIP78147,866.72,Card
PAY78155,TRIP78155,661.22,UPI
PAY78160,TRIP78160,691.27,Wallet
PAY78162,TRIP78162,939.55,UPI
PAY78163,TRIP78163,751.61,Card
PAY78170,TRIP78170,818.1,Wallet
PAY78171,TRIP78171,950.06,UPI
PAY78176,TRIP78176,543.8,Cash
PAY78179,TRIP78179,569.12,Wallet
PAY78182,TRIP78182,792.85,Wallet
PAY78187,TRIP78187,308.31,Cash
PAY78189,TRIP78189,960.9,Wallet
PAY78193,TRIP78193,193.41,UPI
PAY78196,TRIP78196,87.13,Cash
PAY78198,TRIP78198,618.39,UPI
PAY78202,TRIP78202,529.58,Wallet
PAY78203,TRIP78203,101.5,Cash
PAY78206,TRIP78206,230.12,Wallet
PAY78207,TRIP78207,449.07,Cash
PAY78208,TRIP78208,584.93,Cash
PAY78209,TRIP78209,324.72,Wallet
PAY78213,TRIP78213,229.27,Card
PAY78216,TRIP78216,694.51,UPI
PAY78217,TRIP78217,902.54,UPI
PAY78219,TRIP78219,390.74,UPI
PAY78223,TRIP78223,583.14,Card
PAY78226,TRIP78226,145.04,Card
PAY78229,TRIP78229,666.73,Card
PAY78231,TRIP78231,76.88,Wallet
PAY78233,TRIP78233,276.61,Cash
PAY78235,TRIP78235,174.87,UPI
PAY78236,TRIP78236,985.84,Cash
PAY78237,TRIP78237,242.11,Card
PAY78238,TRIP78238,936.04,Wallet
PAY78240,TRIP78240,832.94,Cash
PAY78241,TRIP78241,923.3,UPI
PAY78247,TRIP78247,321.66,UPI
PAY78249,TRIP78249,806.22,Cash
PAY78250,TRIP78250,389.54,Card
PAY78257,TRIP78257,793.15,Cash
PAY78258,TRIP78258,687.12,Wallet
PAY78263,TRIP78263,856.11,Card
PAY78264,TRIP78264,478.31,Wallet
PAY78265,TRIP78265,195.52,Cash
PAY78268,TRIP78268,610.85,Card
PAY78269,TRIP78269,381.24,UPI
PAY78271,TRIP78271,354.11,Card
PAY78274,TRIP78274,977.99,UPI
PAY78277,TRIP78277,214.35,Cash
PAY78282,TRIP78282,443.85,UPI
PAY78283,TRIP78283,384.14,Wallet
PAY78288,TRIP78288,801.86,Cash
PAY78292,TRIP78292,307.85,Card
PAY78294,TRIP78294,396.63,Cash
PAY78295,TRIP78295,113.01,Cash
PAY78299,TRIP78299,627.3,Cash
PAY78300,TRIP78300,860.12,UPI
PAY78302,TRIP78302,901.41,Cash
PAY78306,TRIP78306,261.78,Cash
PAY78308,TRIP78308,413.47,Cash
PAY78326,TRIP78326,65.14,Wallet
PAY78327,TRIP78327,444.19,Wallet
PAY78330,TRIP78330,413.44,Card
PAY78332,TRIP78332,492.51,Cash
PAY78337,TRIP78337,783.56,Wallet
PAY78338,TRIP78338,499.02,Card
PAY78342,TRIP78342,66.07,Card
PAY78345,TRIP78345,525.27,Cash
PAY78357,TRIP78357,506.38,Wallet
PAY78359,TRIP78359,408.56,Wallet
PAY78362,TRIP78362,633.57,UPI
PAY78365,TRIP78365,246.5,Cash
PAY78373,TRIP78373,420.51,Cash
PAY78375,TRIP78375,200.26,Cash
PAY78376,TRIP78376,856.83,UPI
PAY78382,TRIP78382,937.18,Wallet
PAY78383,TRIP78383,68.51,Cash
PAY78384,TRIP78384,180.59,UPI
PAY78387,TRIP78387,611.66,Card
PAY78393,TRIP78393,607.94,Wallet
PAY78395,TRIP78395,177.58,UPI
PAY78398,TRIP78398,194.6,Cash
PAY78404,TRIP78404,367.12,UPI
PAY78407,TRIP78407,492.64,UPI
PAY78416,TRIP78416,444.18,Card
PAY78417,TRIP78417,115.21,UPI
PAY78421,TRIP78421,675.6,Wallet
PAY78423,TRIP78423,853.88,UPI
PAY78424,TRIP78424,687.89,UPI
PAY78425,TRIP78425,232.78,UPI
PAY78432,TRIP78432,486.09,UPI
PAY78433,TRIP78433,420.74,Cash
PAY78438,TRIP78438,708.62,Card
PAY78440,TRIP78440,701.64,UPI
PAY78441,TRIP78441,366.98,Cash
PAY78443,TRIP78443,435.76,Wallet
PAY78446,TRIP78446,707.08,Wallet
PAY78447,TRIP78447,266.19,Card
PAY78448,TRIP78448,201.88,Card
PAY78450,TRIP78450,809.45,UPI
PAY78451,TRIP78451,775.07,UPI
PAY78456,TRIP78456,665.79,Cash
PAY78464,TRIP78464,428.62,UPI
PAY78466,TRIP78466,707.97,Cash
PAY78480,TRIP78480,662.67,Card
PAY78482,TRIP78482,865.42,Card
PAY78483,TRIP78483,421.11,UPI
PAY78484,TRIP78484,147.98,UPI
PAY78486,TRIP78486,293.21,UPI
PAY78490,TRIP78490,173.62,Card
PAY78493,TRIP78493,179.98,Card
PAY78494,TRIP78494,524.3,Cash
PAY78495,TRIP78495,690.8,UPI
PAY78501,TRIP78501,434.65,Cash
PAY78502,TRIP78502,344.69,Card
PAY78509,TRIP78509,659.61,Card
PAY78510,TRIP78510,647.07,Card
PAY78511,TRIP78511,236.65,Cash
PAY78512,TRIP78512,295.48,UPI
PAY78517,TRIP78517,925.96,Card
PAY78526,TRIP78526,113.95,Card
PAY78527,TRIP78527,137.41,UPI
PAY78532,TRIP78532,257.1,Cash
PAY78533,TRIP78533,970.64,Cash
PAY78534,TRIP78534,200.31,UPI
PAY78536,TRIP78536,470.77,UPI
PAY78537,TRIP78537,815.32,Cash
PAY78541,TRIP78541,408.7,Card
PAY78546,TRIP78546,112.92,Wallet
PAY78555,TRIP78555,527.54,UPI
PAY78558,TRIP78558,198.38,Card
PAY78559,TRIP78559,150.48,UPI
PAY78560,TRIP78560,551.34,Card
PAY78562,TRIP78562,581.43,Wallet
PAY78563,TRIP78563,155.06,Card
PAY78568,TRIP78568,823.97,Wallet
PAY78569,TRIP78569,779.88,Wallet
PAY78576,TRIP78576,956.08,Card
PAY78577,TRIP78577,818.52,Wallet
PAY78580,TRIP78580,315.95,Wallet
PAY78585,TRIP78585,664.16,UPI
PAY78586,TRIP78586,896.51,Cash
PAY78587,TRIP78587,970.84,Wallet
PAY78588,TRIP78588,756.69,Card
PAY78589,TRIP78589,387.39,Card
PAY78590,TRIP78590,622.21,Card
PAY78592,TRIP78592,182.36,Card
PAY78599,TRIP78599,750.38,Card
PAY78600,TRIP78600,463.11,Cash
PAY78602,TRIP78602,897.91,UPI
PAY78611,TRIP78611,424.48,Card
PAY78612,TRIP78612,481.16,UPI
PAY78616,TRIP78616,373.37,Card
PAY78619,TRIP78619,545.99,Wallet
PAY78620,TRIP78620,400.39,UPI
PAY78622,TRIP78622,976.02,UPI
PAY78623,TRIP78623,192.47,Card
PAY78628,TRIP78628,605.72,UPI
PAY78630,TRIP78630,655.12,Card
PAY78633,TRIP78633,494.98,Wallet
PAY78635,TRIP78635,240.47,Wallet
PAY78638,TRIP78638,208.77,Card
PAY78642,TRIP78642,133.89,Card
PAY78645,TRIP78645,493.05,UPI
PAY78649,TRIP78649,627.31,Wallet
PAY78650,TRIP78650,592.15,Wallet
PAY78652,TRIP78652,710.48,Cash
PAY78653,TRIP78653,511.96,Card
PAY78661,TRIP78661,443.52,UPI
PAY78664,TRIP78664,484.1,Cash
PAY78669,TRIP78669,833.59,UPI
PAY78673,TRIP78673,451.96,UPI
PAY78677,TRIP78677,153.99,UPI
PAY78684,TRIP78684,177.19,UPI
PAY78688,TRIP78688,425.81,Card
PAY78689,TRIP78689,229.75,Card
PAY78690,TRIP78690,977.75,UPI
PAY78691,TRIP78691,215.16,Cash
PAY78696,TRIP78696,62.85,Cash
PAY78697,TRIP78697,956.93,Wallet
PAY78702,TRIP78702,179.47,UPI
PAY78704,TRIP78704,300.58,UPI
PAY78706,TRIP78706,828.45,Wallet
PAY78708,TRIP78708,825.21,UPI
PAY78712,TRIP78712,302.12,Card
PAY78714,TRIP78714,711.28,Card
PAY78716,TRIP78716,782.32,Cash
PAY78720,TRIP78720,788.13,Card
PAY78723,TRIP78723,749.99,Card
PAY78727,TRIP78727,742.09,Cash
PAY78728,TRIP78728,699.9,Wallet
PAY78729,TRIP78729,577.52,Card
PAY78732,TRIP78732,321.34,Wallet
PAY78733,TRIP78733,112.14,UPI
PAY78735,TRIP78735,59.07,UPI
PAY78739,TRIP78739,465.22,Wallet
PAY78743,TRIP78743,739.68,Wallet
PAY78745,TRIP78745,726.4,UPI
PAY78747,TRIP78747,283.34,Card
PAY78748,TRIP78748,791.78,Card
PAY78750,TRIP78750,946.97,Wallet
PAY78752,TRIP78752,626.97,Wallet
PAY78753,TRIP78753,823.05,Card
PAY78758,TRIP78758,417.07,Wallet
PAY78760,TRIP78760,75.3,Card
PAY78761,TRIP78761,120.04,Cash
PAY78766,TRIP78766,483.58,Wallet
PAY78767,TRIP78767,599.22,Wallet
PAY78778,TRIP78778,653.86,Cash
PAY78779,TRIP78779,488.99,Cash
PAY78787,TRIP78787,50.75,Card
PAY78788,TRIP78788,434.15,Cash
PAY78791,TRIP78791,76.27,UPI
PAY78794,TRIP78794,492.04,UPI
PAY78802,TRIP78802,311.78,UPI
PAY78804,TRIP78804,834.87,Card
PAY78805,TRIP78805,260.46,Cash
PAY78807,TRIP78807,550.53,UPI
PAY78813,TRIP78813,462.59,UPI
PAY78814,TRIP78814,619.79,Card
PAY78817,TRIP78817,737.84,Wallet
PAY78818,TRIP78818,110.58,Card
PAY78820,TRIP78820,789.89,Wallet
PAY78827,TRIP78827,929.53,Cash
PAY78830,TRIP78830,231.87,Cash
PAY78831,TRIP78831,627.15,Wallet
PAY78836,TRIP78836,434.01,Card
PAY78843,TRIP78843,134.35,Card
PAY78847,TRIP78847,770.75,UPI
PAY78849,TRIP78849,427.63,Cash
PAY78852,TRIP78852,666.32,Card
PAY78853,TRIP78853,371.84,Wallet
PAY78855,TRIP78855,187.2,Cash
PAY78856,TRIP78856,631.98,Wallet
PAY78860,TRIP78860,730.02,Cash
PAY78864,TRIP78864,755.69,UPI
PAY78866,TRIP78866,873.23,UPI
PAY78873,TRIP78873,534.15,Cash
PAY78877,TRIP78877,815.22,UPI
PAY78882,TRIP78882,460.96,UPI
PAY78884,TRIP78884,902.33,UPI
PAY78885,TRIP78885,543.82,Cash
PAY78890,TRIP78890,744.47,Wallet
PAY78901,TRIP78901,858.4,Cash
PAY78902,TRIP78902,57.44,Wallet
PAY78904,TRIP78904,520.95,UPI
PAY78905,TRIP78905,983.14,Wallet
PAY78906,TRIP78906,649.42,UPI
PAY78909,TRIP78909,440.95,UPI
PAY78913,TRIP78913,920.07,UPI
PAY78914,TRIP78914,264.58,Cash
PAY78915,TRIP78915,897.16,Card
PAY78921,TRIP78921,342.0,Wallet
PAY78922,TRIP78922,951.53,UPI
PAY78924,TRIP78924,262.06,Card
PAY78926,TRIP78926,262.08,Cash
PAY78927,TRIP78927,944.86,Card
PAY78930,TRIP78930,728.19,Cash
PAY78932,TRIP78932,834.51,UPI
PAY78937,TRIP78937,128.87,UPI
PAY78939,TRIP78939,646.31,Cash
PAY78940,TRIP78940,923.41,Wallet
PAY78942,TRIP78942,305.99,Card
PAY78944,TRIP78944,607.0,Cash
PAY78950,TRIP78950,903.82,Wallet
PAY78955,TRIP78955,566.73,Cash
PAY78962,TRIP78962,247.44,Wallet
PAY78967,TRIP78967,944.12,UPI
PAY78968,TRIP78968,238.72,UPI
PAY78973,TRIP78973,355.16,UPI
PAY78984,TRIP78984,647.25,Card
PAY78986,TRIP78986,124.68,Card
PAY78989,TRIP78989,648.61,UPI
PAY78990,TRIP78990,132.69,Card
PAY78995,TRIP78995,555.9,UPI
PAY78996,TRIP78996,347.73,Wallet
PAY78997,TRIP78997,247.61,Cash
PAY79002,TRIP79002,908.12,Cash
PAY79003,TRIP79003,777.62,UPI
PAY79004,TRIP79004,979.15,Cash
PAY79016,TRIP79016,147.41,Cash
PAY79021,TRIP79021,391.18,Card
PAY79022,TRIP79022,173.14,Cash
PAY79023,TRIP79023,627.36,Card
PAY79026,TRIP79026,305.53,Cash
PAY79029,TRIP79029,323.29,Wallet
PAY79035,TRIP79035,536.78,Cash
PAY79037,TRIP79037,653.15,Cash
PAY79042,TRIP79042,227.86,Cash
PAY79043,TRIP79043,997.95,UPI
PAY79047,TRIP79047,553.73,Card
PAY79050,TRIP79050,935.61,UPI
PAY79051,TRIP79051,569.28,Wallet
PAY79056,TRIP79056,565.27,Cash
PAY79061,TRIP79061,134.33,Cash
PAY79063,TRIP79063,414.27,Cash
PAY79074,TRIP79074,840.93,Card
PAY79077,TRIP79077,626.0,UPI
PAY79083,TRIP79083,253.48,Cash
PAY79085,TRIP79085,166.73,Card
PAY79087,TRIP79087,323.69,Wallet
PAY79090,TRIP79090,937.0,Cash
PAY79093,TRIP79093,605.14,Card
PAY79101,TRIP79101,119.61,Card
PAY79106,TRIP79106,708.01,Card
PAY79111,TRIP79111,265.59,UPI
PAY79128,TRIP79128,491.28,Cash
PAY79129,TRIP79129,360.78,UPI
PAY79134,TRIP79134,707.01,Wallet
PAY79136,TRIP79136,98.61,Cash
PAY79139,TRIP79139,66.65,Cash
PAY79141,TRIP79141,634.15,Card
PAY79143,TRIP79143,164.0,UPI
PAY79148,TRIP79148,53.23,UPI
PAY79151,TRIP79151,759.31,Wallet
PAY79152,TRIP79152,940.65,UPI
PAY79154,TRIP79154,953.44,Cash
PAY79155,TRIP79155,456.97,Wallet
PAY79157,TRIP79157,551.31,Wallet
PAY79159,TRIP79159,212.05,Cash
PAY79160,TRIP79160,73.35,Cash
PAY79161,TRIP79161,392.35,UPI
PAY79176,TRIP79176,550.7,Cash
PAY79177,TRIP79177,531.69,Cash
PAY79180,TRIP79180,763.2,Card
PAY79182,TRIP79182,953.83,Wallet
PAY79184,TRIP79184,342.38,Cash
PAY79185,TRIP79185,770.76,Cash
PAY79186,TRIP79186,627.17,UPI
PAY79189,TRIP79189,855.07,Wallet
PAY79190,TRIP79190,172.11,Card
PAY79191,TRIP79191,371.64,Card
PAY79198,TRIP79198,162.82,Wallet
PAY79200,TRIP79200,118.28,UPI
PAY79201,TRIP79201,541.41,UPI
PAY79210,TRIP79210,512.38,UPI
PAY79214,TRIP79214,463.94,Wallet
PAY79215,TRIP79215,975.2,Card
PAY79220,TRIP79220,979.53,Card
PAY79225,TRIP79225,718.54,Wallet
PAY79227,TRIP79227,228.0,Cash
PAY79228,TRIP79228,788.37,Wallet
PAY79232,TRIP79232,236.13,UPI
PAY79233,TRIP79233,679.88,UPI
PAY79234,TRIP79234,382.9,UPI
PAY79235,TRIP79235,578.54,Card
PAY79240,TRIP79240,925.69,Wallet
PAY79242,TRIP79242,874.58,UPI
PAY79246,TRIP79246,640.04,Cash
PAY79247,TRIP79247,799.03,Card
PAY79253,TRIP79253,406.4,Cash
PAY79256,TRIP79256,957.97,Wallet
PAY79257,TRIP79257,754.47,UPI
PAY79259,TRIP79259,90.23,Card
PAY79260,TRIP79260,653.51,Card
PAY79262,TRIP79262,938.45,UPI
PAY79263,TRIP79263,257.19,Cash
PAY79265,TRIP79265,638.13,UPI
PAY79267,TRIP79267,840.2,Cash
PAY79270,TRIP79270,876.2,UPI
PAY79276,TRIP79276,566.32,Card
PAY79279,TRIP79279,77.39,Card
PAY79285,TRIP79285,727.15,Card
PAY79287,TRIP79287,890.04,UPI
PAY79292,TRIP79292,931.22,Cash
PAY79293,TRIP79293,201.72,Wallet
PAY79296,TRIP79296,383.71,Card
PAY79300,TRIP79300,270.77,Wallet
PAY79301,TRIP79301,558.28,Card
PAY79303,TRIP79303,925.2,Card
PAY79307,TRIP79307,866.53,Card
PAY79311,TRIP79311,738.07,Wallet
PAY79313,TRIP79313,561.42,Wallet
PAY79315,TRIP79315,919.32,Card
PAY79316,TRIP79316,155.84,Wallet
PAY79322,TRIP79322,880.4,Cash
PAY79325,TRIP79325,572.57,Wallet
PAY79333,TRIP79333,476.97,Cash
PAY79338,TRIP79338,660.46,Cash
PAY79348,TRIP79348,949.14,Wallet
PAY79350,TRIP79350,301.61,Wallet
PAY79351,TRIP79351,894.49,UPI
PAY79353,TRIP79353,883.22,UPI
PAY79354,TRIP79354,312.42,Wallet
PAY79357,TRIP79357,288.85,Cash
PAY79359,TRIP79359,548.64,Card
PAY79361,TRIP79361,776.31,Cash
PAY79362,TRIP79362,812.74,UPI
PAY79364,TRIP79364,881.03,Wallet
PAY79369,TRIP79369,148.16,Card
PAY79370,TRIP79370,90.34,Cash
PAY79378,TRIP79378,740.53,Wallet
PAY79383,TRIP79383,490.07,UPI
PAY79385,TRIP79385,91.01,UPI
PAY79393,TRIP79393,410.03,UPI
PAY79395,TRIP79395,505.42,UPI
PAY79396,TRIP79396,635.18,Cash
PAY79405,TRIP79405,926.95,Card
PAY79406,TRIP79406,329.48,UPI
PAY79409,TRIP79409,159.17,Card
PAY79410,TRIP79410,739.68,Wallet
PAY79411,TRIP79411,372.94,UPI
PAY79414,TRIP79414,684.23,Card
PAY79417,TRIP79417,729.84,UPI
PAY79418,TRIP79418,430.1,Wallet
PAY79421,TRIP79421,882.57,UPI
PAY79422,TRIP79422,225.73,Cash
PAY79423,TRIP79423,830.48,Wallet
PAY79429,TRIP79429,407.47,Wallet
PAY79433,TRIP79433,411.71,Cash
PAY79435,TRIP79435,671.29,UPI
PAY79438,TRIP79438,823.42,Wallet
PAY79439,TRIP79439,623.2,Wallet
PAY79440,TRIP79440,278.03,UPI
PAY79441,TRIP79441,479.42,Wallet
PAY79444,TRIP79444,380.53,Card
PAY79445,TRIP79445,491.31,Card
PAY79447,TRIP79447,585.06,Cash
PAY79448,TRIP79448,725.65,Wallet
PAY79449,TRIP79449,840.58,Wallet
PAY79452,TRIP79452,334.89,Wallet
PAY79456,TRIP79456,981.61,Card
PAY79457,TRIP79457,788.55,UPI
PAY79458,TRIP79458,579.47,Card
PAY79461,TRIP79461,730.81,Wallet
PAY79464,TRIP79464,972.01,Cash
PAY79467,TRIP79467,701.83,Cash
PAY79469,TRIP79469,105.76,Card
PAY79473,TRIP79473,245.01,Cash
PAY79476,TRIP79476,408.35,Card
PAY79478,TRIP79478,586.88,UPI
PAY79479,TRIP79479,832.37,Wallet
PAY79481,TRIP79481,701.43,Cash
PAY79486,TRIP79486,741.94,Card
PAY79487,TRIP79487,714.42,UPI
PAY79493,TRIP79493,707.14,Cash
PAY79502,TRIP79502,92.35,Wallet
PAY79506,TRIP79506,474.3,UPI
PAY79507,TRIP79507,941.86,Cash
PAY79508,TRIP79508,536.93,Cash
PAY79509,TRIP79509,825.81,Cash
PAY79513,TRIP79513,50.73,Cash
PAY79528,TRIP79528,600.29,Card
PAY79533,TRIP79533,922.57,Cash
PAY79536,TRIP79536,551.55,UPI
PAY79542,TRIP79542,572.35,Cash
PAY79543,TRIP79543,854.33,Wallet
PAY79548,TRIP79548,870.64,Card
PAY79550,TRIP79550,580.85,Wallet
PAY79555,TRIP79555,990.23,Wallet
PAY79558,TRIP79558,807.37,Card
PAY79559,TRIP79559,81.17,Cash
PAY79564,TRIP79564,547.64,Cash
PAY79565,TRIP79565,830.34,Wallet
PAY79566,TRIP79566,927.29,UPI
PAY79568,TRIP79568,571.68,Cash
PAY79570,TRIP79570,545.81,Cash
PAY79571,TRIP79571,378.73,UPI
PAY79575,TRIP79575,911.95,Card
PAY79577,TRIP79577,955.58,Wallet
PAY79578,TRIP79578,524.62,Cash
PAY79579,TRIP79579,601.87,UPI
PAY79582,TRIP79582,888.12,Wallet
PAY79584,TRIP79584,488.73,UPI
PAY79592,TRIP79592,226.04,Card
PAY79598,TRIP79598,699.57,Card
PAY79602,TRIP79602,60.84,UPI
PAY79606,TRIP79606,752.11,Cash
PAY79615,TRIP79615,433.82,Card
PAY79620,TRIP79620,94.31,Cash
PAY79621,TRIP79621,153.31,Wallet
PAY79623,TRIP79623,622.97,Card
PAY79624,TRIP79624,486.16,Card
PAY79626,TRIP79626,479.6,Wallet
PAY79630,TRIP79630,79.62,UPI
PAY79631,TRIP79631,502.99,Card
PAY79633,TRIP79633,617.67,Wallet
PAY79634,TRIP79634,626.79,UPI
PAY79636,TRIP79636,376.67,Card
PAY79637,TRIP79637,717.46,Cash
PAY79638,TRIP79638,783.07,UPI
PAY79640,TRIP79640,575.87,Card
PAY79645,TRIP79645,500.59,Cash
PAY79646,TRIP79646,165.98,UPI
PAY79650,TRIP79650,580.49,Card
PAY79651,TRIP79651,498.75,Card
PAY79652,TRIP79652,761.36,Card
PAY79659,TRIP79659,737.1,Cash
PAY79670,TRIP79670,325.9,Wallet
PAY79672,TRIP79672,572.04,Cash
PAY79673,TRIP79673,459.35,UPI
PAY79682,TRIP79682,467.38,Cash
PAY79684,TRIP79684,741.98,Wallet
PAY79686,TRIP79686,911.87,Wallet
PAY79689,TRIP79689,187.42,UPI
PAY79692,TRIP79692,735.61,Wallet
PAY79694,TRIP79694,521.42,Card
PAY79696,TRIP79696,180.32,Card
PAY79698,TRIP79698,722.93,UPI
PAY79701,TRIP79701,232.22,Card
