payment_id,trip_id,trip_fare,mode_of_payment
PAY89260,TRIP89260,299.39,Cash
PAY89261,TRIP89261,68.17,Card
PAY89262,TRIP89262,971.89,Wallet
PAY89263,TRIP89263,725.16,UPI
PAY89264,TRIP89264,862.01,Cash
PAY89265,TRIP89265,771.82,UPI
PAY89266,TRIP89266,893.12,Card
PAY89267,TRIP89267,713.69,Wallet
PAY89268,TRIP89268,418.57,Wallet
PAY89269,TRIP89269,720,Wallet
PAY89270,TRIP89270,871.03,Wallet
PAY89271,TRIP89271,629.56,Card
PAY89272,TRIP89272,92.83,Wallet
PAY89273,TRIP89273,633.83,UPI
PAY89274,TRIP89274,637.45,UPI
PAY89275,TRIP89275,996.45,Wallet
PAY89276,TRIP89276,209.7,Card
PAY89277,TRIP89277,393.08,Cash
PAY89278,TRIP89278,903.67,Cash
PAY89279,TRIP89279,87.78,UPI
PAY89280,TRIP89280,589.56,Card
PAY89281,TRIP89281,820.42,UPI
PAY89282,TRIP89282,534.7,Wallet
PAY89283,TRIP89283,240.6,Wallet
PAY89284,TRIP89284,596.73,Card
PAY89285,TRIP89285,714.77,Cash
PAY89286,TRIP89286,490.55,Card
PAY89287,TRIP89287,156.05,UPI
PAY89288,TRIP89288,687.4,Cash
PAY89289,TRIP89289,495.23,Cash
PAY89290,TRIP89290,437.44,Wallet
PAY89291,TRIP89291,525.88,Cash
PAY89292,TRIP89292,684.75,Cash
PAY89293,TRIP89293,632.11,Wallet
PAY89294,TRIP89294,75.66,Card
PAY89295,TRIP89295,630.77,Card
PAY89296,TRIP89296,110.44,UPI
PAY89297,TRIP89297,64.31,Card
PAY89298,TRIP89298,557.42,Cash
PAY89299,TRIP89299,335.46,Cash
PAY89300,TRIP89300,616.73,UPI
PAY89301,TRIP89301,786.05,UPI
PAY89302,TRIP89302,365.62,Card
PAY89303,TRIP89303,246.79,Card
PAY89304,TRIP89304,358.06,Cash
PAY89305,TRIP89305,374.27,Card
PAY89306,TRIP89306,432.81,Cash
PAY89307,TRIP89307,804.96,Wallet
PAY89308,TRIP89308,474.6,Wallet
PAY89309,TRIP89309,502.6,Card
PAY89310,TRIP89310,974.3,UPI
PAY89311,TRIP89311,678.73,Cash
PAY89312,TRIP89312,215.95,UPI
PAY89313,TRIP89313,198.89,Card
PAY89314,TRIP89314,75.75,UPI
PAY89315,TRIP89315,705.44,Card
PAY89316,TRIP89316,786.17,UPI
PAY89317,TRIP89317,764.57,Wallet
PAY89318,TRIP89318,394.09,Wallet
PAY89319,TRIP89319,871.37,Cash
PAY89320,TRIP89320,85.99,Cash
PAY89321,TRIP89321,628.33,Card
PAY89322,TRIP89322,936.38,Cash
PAY89323,TRIP89323,621.47,Cash
PAY89324,TRIP89324,897.71,Cash
PAY89325,TRIP89325,204.08,UPI
PAY89326,TRIP89326,417.81,Cash
PAY89327,TRIP89327,993.36,Card
PAY89328,TRIP89328,789.3,UPI
PAY89329,TRIP89329,106.85,Wallet
PAY89330,TRIP89330,215.01,Cash
PAY89331,TRIP89331,145.31,UPI
PAY89332,TRIP89332,705.65,UPI
PAY89333,TRIP89333,100.64,UPI
PAY89334,TRIP89334,74.71,Wallet
PAY89335,TRIP89335,922.4,UPI
PAY89336,TRIP89336,199.01,UPI
PAY89337,TRIP89337,123.54,Cash
PAY89338,TRIP89338,524.11,Cash
PAY89339,TRIP89339,483.59,Wallet
PAY89340,TRIP89340,816.7,Cash
PAY89341,TRIP89341,582.65,Card
PAY89342,TRIP89342,494.92,UPI
PAY89343,TRIP89343,596.23,Card
PAY89344,TRIP89344,717.75,Card
PAY89345,TRIP89345,910.69,UPI
PAY89346,TRIP89346,938.72,Wallet
PAY89347,TRIP89347,203.75,UPI
PAY89348,TRIP89348,481.14,Wallet
PAY89349,TRIP89349,79.49,UPI
PAY89350,TRIP89350,96.2,UPI
PAY89351,TRIP89351,96.63,Card
PAY89352,TRIP89352,159.59,Cash
PAY89353,TRIP89353,910.02,Wallet
PAY89354,TRIP89354,218.34,Cash
PAY89355,TRIP89355,116.31,UPI
PAY89356,TRIP89356,173.09,Cash
PAY89357,TRIP89357,241.02,UPI
PAY89358,TRIP89358,578.16,Card
PAY89359,TRIP89359,184.27,Wallet
PAY89360,TRIP89360,961.02,Card
PAY89361,TRIP89361,52.86,UPI
PAY89362,TRIP89362,428.59,Card
PAY89363,TRIP89363,682,Wallet
PAY89364,TRIP89364,497.73,Card
PAY89365,TRIP89365,332.12,Cash
PAY89366,TRIP89366,582,Card
PAY89367,TRIP89367,945.19,Wallet
PAY89368,TRIP89368,224.81,Cash
PAY89369,TRIP89369,732.79,Card
PAY89370,TRIP89370,885.8,Card
PAY89371,TRIP89371,592.87,UPI
PAY89372,TRIP89372,211.05,Wallet
PAY89373,TRIP89373,284.64,Wallet
PAY89374,TRIP89374,287.71,Wallet
PAY89375,TRIP89375,913.24,Wallet
PAY89376,TRIP89376,905.18,UPI
PAY89377,TRIP89377,823.51,Cash
PAY89378,TRIP89378,664.08,Wallet
PAY89379,TRIP89379,429.37,Wallet
PAY89380,TRIP89380,910.85,Cash
PAY89381,TRIP89381,104.89,UPI
PAY89382,TRIP89382,471.89,Cash
PAY89383,TRIP89383,105.08,Cash
PAY89384,TRIP89384,663.81,Cash
PAY89385,TRIP89385,875.59,Wallet
PAY89386,TRIP89386,239.01,UPI
PAY89387,TRIP89387,532.15,Cash
PAY89388,TRIP89388,864.22,Wallet
PAY89389,TRIP89389,852.77,Cash
PAY89390,TRIP89390,648.72,UPI
PAY89391,TRIP89391,535.92,Wallet
PAY89392,TRIP89392,69.9,Wallet
PAY89393,TRIP89393,264.9,Wallet
PAY89394,TRIP89394,183.35,Wallet
PAY89395,TRIP89395,777.42,UPI
PAY89396,TRIP89396,709.01,Wallet
PAY89397,TRIP89397,199.44,Cash
PAY89398,TRIP89398,335.13,Cash
PAY89399,TRIP89399,811.43,Card
PAY89400,TRIP89400,779.31,UPI
PAY89401,TRIP89401,120.63,UPI
PAY89402,TRIP89402,670.07,Card
PAY89403,TRIP89403,260.93,Card
PAY89404,TRIP89404,459.39,Card
PAY89405,TRIP89405,566.28,UPI
PAY89406,TRIP89406,745.72,Wallet
PAY89407,TRIP89407,79.24,Wallet
PAY89408,TRIP89408,659.78,Card
PAY89409,TRIP89409,200.65,UPI
PAY89410,TRIP89410,318.17,UPI
PAY89411,TRIP89411,532.59,UPI
PAY89412,TRIP89412,862.03,Cash
PAY89413,TRIP89413,862.53,Card
PAY89414,TRIP89414,719.12,Wallet
PAY89415,TRIP89415,587.03,UPI
PAY89416,TRIP89416,66.71,Card
PAY89417,TRIP89417,445.56,Wallet
PAY89418,TRIP89418,867.03,Card
PAY89419,TRIP89419,668.83,Wallet
PAY89420,TRIP89420,725.74,Card
PAY89421,TRIP89421,209.49,Wallet
PAY89422,TRIP89422,852.12,Wallet
PAY89423,TRIP89423,761.27,UPI
PAY89424,TRIP89424,548.43,Card
PAY89425,TRIP89425,800.37,Wallet
PAY89426,TRIP89426,674.81,UPI
PAY89427,TRIP89427,456.86,Card
PAY89428,TRIP89428,584.6,Wallet
PAY89429,TRIP89429,467,UPI
PAY89430,TRIP89430,831.67,UPI
PAY89431,TRIP89431,888.02,Cash
PAY89432,TRIP89432,244.03,UPI
PAY89433,TRIP89433,88.53,Cash
PAY89434,TRIP89434,775.14,Card
PAY89435,TRIP89435,869.97,Card
PAY89436,TRIP89436,541.98,Cash
PAY89437,TRIP89437,558.68,Cash
PAY89438,TRIP89438,968.7,Card
PAY89439,TRIP89439,957.26,Wallet
PAY89440,TRIP89440,648.31,Cash
PAY89441,TRIP89441,820.35,Wallet
PAY89442,TRIP89442,637.24,UPI
PAY89443,TRIP89443,175.1,Card
PAY89444,TRIP89444,69.68,Card
PAY89445,TRIP89445,976.59,Cash
PAY89446,TRIP89446,146.2,Wallet
PAY89447,TRIP89447,260.34,UPI
PAY89448,TRIP89448,930.47,Card
PAY89449,TRIP89449,105.11,Card
PAY89450,TRIP89450,871.11,Card
PAY89451,TRIP89451,147.84,Cash
PAY89452,TRIP89452,460.29,UPI
PAY89453,TRIP89453,94.96,Cash
PAY89454,TRIP89454,440.89,Cash
PAY89455,TRIP89455,662.68,Wallet
PAY89456,TRIP89456,104.26,UPI
PAY89457,TRIP89457,611.09,Card
PAY89458,TRIP89458,953.4,Cash
PAY89459,TRIP89459,89,Cash
PAY89460,TRIP89460,667.63,Wallet
PAY89461,TRIP89461,608.2,Card
PAY89462,TRIP89462,576.66,Wallet
PAY89463,TRIP89463,219.26,Card
PAY89464,TRIP89464,920.03,Cash
PAY89465,TRIP89465,643.61,UPI
PAY89466,TRIP89466,522.48,Wallet
PAY89467,TRIP89467,755.24,UPI
PAY89468,TRIP89468,404.15,Cash
PAY89469,TRIP89469,803.85,UPI
PAY89470,TRIP89470,837.96,UPI
PAY89471,TRIP89471,898.17,Card
PAY89472,TRIP89472,939.61,UPI
PAY89473,TRIP89473,280.66,Cash
PAY89474,TRIP89474,201.63,Cash
PAY89475,TRIP89475,695.25,Wallet
PAY89476,TRIP89476,646.36,Wallet
PAY89477,TRIP89477,580.11,UPI
PAY89478,TRIP89478,63.25,Cash
PAY89479,TRIP89479,716.23,Wallet
PAY89480,TRIP89480,690.26,Cash
PAY89481,TRIP89481,797.3,Cash
PAY89482,TRIP89482,278.13,Cash
PAY89483,TRIP89483,158.84,Card
PAY89484,TRIP89484,649.63,Wallet
PAY89485,TRIP89485,735.35,UPI
PAY89486,TRIP89486,536,UPI
PAY89487,TRIP89487,851.42,Card
PAY89488,TRIP89488,502.64,Wallet
PAY89489,TRIP89489,340.24,Card
PAY89490,TRIP89490,916.88,Card
PAY89491,TRIP89491,276.82,UPI
PAY89492,TRIP89492,302.17,Cash
PAY89493,TRIP89493,268.9,UPI
PAY89494,TRIP89494,119.86,Cash
PAY89495,TRIP89495,153.05,Wallet
PAY89496,TRIP89496,54.45,Card
PAY89497,TRIP89497,947.43,Wallet
PAY89498,TRIP89498,480.42,Cash
PAY89499,TRIP89499,401.91,Cash
PAY89500,TRIP89500,811.26,UPI
PAY89501,TRIP89501,267.19,Card
PAY89502,TRIP89502,63.12,Wallet
PAY89503,TRIP89503,572.72,UPI
PAY89504,TRIP89504,353.26,UPI
PAY89505,TRIP89505,612.38,Wallet
PAY89506,TRIP89506,517.04,Cash
PAY89507,TRIP89507,260.14,Cash
PAY89508,TRIP89508,68.74,Card
PAY89509,TRIP89509,724.77,Wallet
PAY89510,TRIP89510,267.2,Card
PAY89511,TRIP89511,444.79,UPI
PAY89512,TRIP89512,251.6,Card
PAY89513,TRIP89513,629.98,Wallet
PAY89514,TRIP89514,103.68,Card
PAY89515,TRIP89515,269.72,Wallet
PAY89516,TRIP89516,743.6,UPI
PAY89517,TRIP89517,587.91,Wallet
PAY89518,TRIP89518,972.64,Wallet
PAY89519,TRIP89519,278.69,Cash
PAY89520,TRIP89520,876.55,Wallet
PAY89521,TRIP89521,153.6,Card
PAY89522,TRIP89522,531.84,Wallet
PAY89523,TRIP89523,657.39,UPI
PAY89524,TRIP89524,499.44,Card
PAY89525,TRIP89525,347.78,Wallet
PAY89526,TRIP89526,965.05,Wallet
PAY89527,TRIP89527,216.43,Cash
PAY89528,TRIP89528,105.91,Wallet
PAY89529,TRIP89529,620.31,Card
PAY89530,TRIP89530,498.46,Card
PAY89531,TRIP89531,818.98,Card
PAY89532,TRIP89532,809.47,Wallet
PAY89533,TRIP89533,565.18,Wallet
PAY89534,TRIP89534,730.55,Cash
PAY89535,TRIP89535,108.14,Cash
PAY89536,TRIP89536,949.55,UPI
PAY89537,TRIP89537,50.76,Wallet
PAY89538,TRIP89538,379.22,UPI
PAY89539,TRIP89539,150.98,Card
PAY89540,TRIP89540,403.31,Card
PAY89541,TRIP89541,584.56,Cash
PAY89542,TRIP89542,685.48,Wallet
PAY89543,TRIP89543,263.21,UPI
PAY89544,TRIP89544,153.37,Card
PAY89545,TRIP89545,708.92,Cash
PAY89546,TRIP89546,290.82,UPI
PAY89547,TRIP89547,852.06,Card
PAY89548,TRIP89548,694.64,Wallet
PAY89549,TRIP89549,238.15,Wallet
PAY89550,TRIP89550,443.33,UPI
PAY89551,TRIP89551,304.86,Card
PAY89552,TRIP89552,948.63,Cash
PAY89553,TRIP89553,751.49,Cash
PAY89554,TRIP89554,304.92,Wallet
PAY89555,TRIP89555,219.48,Card
PAY89556,TRIP89556,167.44,Wallet
PAY89557,TRIP89557,384.31,UPI
PAY89558,TRIP89558,587.57,Card
PAY89559,TRIP89559,783.85,Card
PAY89560,TRIP89560,75.82,Cash
PAY89561,TRIP89561,404.22,Card
PAY89562,TRIP89562,186.44,Cash
PAY89563,TRIP89563,457.79,Cash
PAY89564,TRIP89564,966.82,UPI
PAY89565,TRIP89565,388.14,Card
PAY89566,TRIP89566,904.28,UPI
PAY89567,TRIP89567,435.79,Wallet
PAY89568,TRIP89568,287.01,UPI
PAY89569,TRIP89569,926.43,Wallet
PAY89570,TRIP89570,907.72,Card
PAY89571,TRIP89571,578.57,Wallet
PAY89572,TRIP89572,114.43,Wallet
PAY89573,TRIP89573,286.11,Card
PAY89574,TRIP89574,713.85,Card
PAY89575,TRIP89575,918.32,Wallet
PAY89576,TRIP89576,496.36,Card
PAY89577,TRIP89577,238.91,Card
PAY89578,TRIP89578,124.8,Wallet
PAY89579,TRIP89579,299.03,UPI
PAY89580,TRIP89580,607.7,Card
PAY89581,TRIP89581,348.12,Card
PAY89582,TRIP89582,646.67,Card
PAY89583,TRIP89583,991.13,Cash
PAY89584,TRIP89584,559.22,Card
PAY89585,TRIP89585,600.71,Cash
PAY89586,TRIP89586,59.42,Card
PAY89587,TRIP89587,245.13,Card
PAY89588,TRIP89588,820.86,Card
PAY89589,TRIP89589,433.25,Wallet
PAY89590,TRIP89590,625.55,Wallet
PAY89591,TRIP89591,682.35,Wallet
PAY89592,TRIP89592,279.25,UPI
PAY89593,TRIP89593,291.04,Cash
PAY89594,TRIP89594,727.16,UPI
PAY89595,TRIP89595,428.71,Cash
PAY89596,TRIP89596,858.09,UPI
PAY89597,TRIP89597,635.29,Card
PAY89598,TRIP89598,568.13,Card
PAY89599,TRIP89599,147.17,Cash
PAY89600,TRIP89600,500.4,Card
PAY89601,TRIP89601,155.37,Wallet
PAY89602,TRIP89602,221.32,Cash
PAY89603,TRIP89603,702.47,Wallet
PAY89604,TRIP89604,507.23,Card
PAY89605,TRIP89605,76.1,UPI
PAY89606,TRIP89606,554.97,Card
PAY89607,TRIP89607,747.85,Cash
PAY89608,TRIP89608,125.78,Card
PAY89609,TRIP89609,211.39,Wallet
PAY89610,TRIP89610,973.38,Card
PAY89611,TRIP89611,347.2,Card
PAY89612,TRIP89612,337.18,Card
PAY89613,TRIP89613,472.57,Card
PAY89614,TRIP89614,149.9,UPI
PAY89615,TRIP89615,842.65,Card
PAY89616,TRIP89616,195.78,Wallet
PAY89617,TRIP89617,763.94,Wallet
PAY89618,TRIP89618,649.7,Wallet
PAY89619,TRIP89619,439.29,Wallet
PAY89620,TRIP89620,494.47,Card
PAY89621,TRIP89621,950.49,Cash
PAY89622,TRIP89622,442.67,Wallet
PAY89623,TRIP89623,681.54,Card
PAY89624,TRIP89624,724.13,Card
PAY89625,TRIP89625,525.47,UPI
PAY89626,TRIP89626,330.66,UPI
PAY89627,TRIP89627,693.14,UPI
PAY89628,TRIP89628,261.72,Card
PAY89629,TRIP89629,109.15,Card
PAY89630,TRIP89630,783.52,Cash
PAY89631,TRIP89631,218.49,Card
PAY89632,TRIP89632,721.13,Cash
PAY89633,TRIP89633,690.9,Cash
PAY89634,TRIP89634,551.8,Wallet
PAY89635,TRIP89635,607.67,UPI
PAY89636,TRIP89636,507.42,UPI
PAY89637,TRIP89637,365.46,Wallet
PAY89638,TRIP89638,211.03,Wallet
PAY89639,TRIP89639,410.87,Card
PAY89640,TRIP89640,323,Wallet
PAY89641,TRIP89641,110.23,Cash
PAY89642,TRIP89642,743.79,Cash
PAY89643,TRIP89643,833.23,Cash
PAY89644,TRIP89644,929.73,Card
PAY89645,TRIP89645,911.4,Card
PAY89646,TRIP89646,201.5,Wallet
PAY89647,TRIP89647,104.75,Card
PAY89648,TRIP89648,205.62,Wallet
PAY89649,TRIP89649,765.85,UPI
PAY89650,TRIP89650,656.36,UPI
PAY89651,TRIP89651,862.52,Wallet
PAY89652,TRIP89652,394.63,Cash
PAY89653,TRIP89653,509.76,Card
PAY89654,TRIP89654,886.43,UPI
PAY89655,TRIP89655,137.86,Wallet
PAY89656,TRIP89656,68.36,Cash
PAY89657,TRIP89657,463.57,UPI
PAY89658,TRIP89658,372.81,Wallet
PAY89659,TRIP89659,439.4,Card
PAY89660,TRIP89660,671.44,Wallet
PAY89661,TRIP89661,269.55,Wallet
PAY89662,TRIP89662,766.3,Card
PAY89663,TRIP89663,528.43,Cash
PAY89664,TRIP89664,219.97,Wallet
PAY89665,TRIP89665,57.27,Cash
PAY89666,TRIP89666,471.57,UPI
PAY89667,TRIP89667,990.97,Cash
PAY89668,TRIP89668,455.26,Card
PAY89669,TRIP89669,383.36,Card
PAY89670,TRIP89670,943.35,UPI
PAY89671,TRIP89671,525.85,UPI
PAY89672,TRIP89672,372.26,Wallet
PAY89673,TRIP89673,402.51,Card
PAY89674,TRIP89674,253.32,Cash
PAY89675,TRIP89675,865.89,Cash
PAY89676,TRIP89676,365.55,Cash
PAY89677,TRIP89677,105.53,Card
PAY89678,TRIP89678,527.24,Wallet
PAY89679,TRIP89679,958.87,UPI
PAY89680,TRIP89680,235.73,Card
PAY89681,TRIP89681,498.96,Wallet
PAY89682,TRIP89682,658.06,Wallet
PAY89683,TRIP89683,728.94,Cash
PAY89684,TRIP89684,952.15,Cash
PAY89685,TRIP89685,800.2,Cash
PAY89686,TRIP89686,452.25,Wallet
PAY89687,TRIP89687,121.63,Wallet
PAY89688,TRIP89688,948.19,Card
PAY89689,TRIP89689,349.59,Card
PAY89690,TRIP89690,343.74,UPI
PAY89691,TRIP89691,135.49,UPI
PAY89692,TRIP89692,481.32,Card
PAY89693,TRIP89693,342.39,Wallet
PAY89694,TRIP89694,599.52,Wallet
PAY89695,TRIP89695,267.34,Card
PAY89696,TRIP89696,251.42,Wallet
PAY89697,TRIP89697,589.16,Cash
PAY89698,TRIP89698,60.61,Cash
PAY89699,TRIP89699,964.03,Cash
PAY89700,TRIP89700,793.38,Card
PAY89701,TRIP89701,426.51,Cash
PAY89702,TRIP89702,77.38,Cash
PAY89703,TRIP89703,998.77,Wallet
PAY89704,TRIP89704,300.94,Cash
PAY89705,TRIP89705,167.51,Wallet
PAY89706,TRIP89706,806.83,UPI
PAY89707,TRIP89707,190.58,Card
PAY89708,TRIP89708,605.81,UPI
PAY89709,TRIP89709,561.25,UPI
PAY89710,TRIP89710,648.33,Wallet
PAY89711,TRIP89711,418.85,Cash
PAY89712,TRIP89712,841.28,Cash
PAY89713,TRIP89713,639.6,Cash
PAY89714,TRIP89714,363.8,Cash
PAY89715,TRIP89715,220.19,Wallet
PAY89716,TRIP89716,208.14,UPI
PAY89717,TRIP89717,956.44,UPI
PAY89718,TRIP89718,823.76,UPI
PAY89719,TRIP89719,836.02,Cash
PAY89720,TRIP89720,252.38,Cash
PAY89721,TRIP89721,823.47,Cash
PAY89722,TRIP89722,68.91,Card
PAY89723,TRIP89723,620.61,Cash
PAY89724,TRIP89724,365.24,Card
PAY89725,TRIP89725,983.04,Card
PAY89726,TRIP89726,369.04,Cash
PAY89727,TRIP89727,137.84,Card
PAY89728,TRIP89728,191.81,UPI
PAY89729,TRIP89729,236.94,UPI
PAY89730,TRIP89730,637.23,Cash
PAY89731,TRIP89731,288.83,Wallet
PAY89732,TRIP89732,940.48,Wallet
PAY89733,TRIP89733,438.38,Cash
PAY89734,TRIP89734,873.57,Cash
PAY89735,TRIP89735,372.43,Cash
PAY89736,TRIP89736,800.94,Cash
PAY89737,TRIP89737,420.99,Cash
PAY89738,TRIP89738,457.33,Cash
PAY89739,TRIP89739,361.76,Card
PAY89740,TRIP89740,391.5,Cash
PAY89741,TRIP89741,212.92,Cash
PAY89742,TRIP89742,259.88,Cash
PAY89743,TRIP89743,691.45,Card
PAY89744,TRIP89744,472.36,UPI
PAY89745,TRIP89745,381.03,UPI
PAY89746,TRIP89746,569.39,Wallet
PAY89747,TRIP89747,292.25,Card
PAY89748,TRIP89748,74.85,Wallet
PAY89749,TRIP89749,748.83,Card
PAY89750,TRIP89750,682.83,UPI
PAY89751,TRIP89751,180.35,Card
PAY89752,TRIP89752,93.98,UPI
PAY89753,TRIP89753,583.04,Cash
PAY89754,TRIP89754,473.37,Cash
PAY89755,TRIP89755,345.8,Cash
PAY89756,TRIP89756,726.05,Card
PAY89757,TRIP89757,851.21,Card
PAY89758,TRIP89758,585.51,Wallet
PAY89759,TRIP89759,522.85,UPI
PAY89760,TRIP89760,469.67,Wallet
PAY89761,TRIP89761,443.63,Card
PAY89762,TRIP89762,571.05,Card
PAY89763,TRIP89763,412.42,Wallet
PAY89764,TRIP89764,815.48,Cash
PAY89765,TRIP89765,628.73,Wallet
PAY89766,TRIP89766,566.06,Card
PAY89767,TRIP89767,712.54,Card
PAY89768,TRIP89768,644.85,Cash
PAY89769,TRIP89769,575.7,Wallet
PAY89770,TRIP89770,50.63,UPI
PAY89771,TRIP89771,247.99,Cash
PAY89772,TRIP89772,499.02,Card
PAY89773,TRIP89773,694.27,Card
PAY89774,TRIP89774,242.51,Wallet
PAY89775,TRIP89775,658.95,UPI
PAY89776,TRIP89776,189.74,Card
PAY89777,TRIP89777,348.77,Wallet
PAY89778,TRIP89778,752.1,UPI
PAY89779,TRIP89779,335.93,Wallet
PAY89780,TRIP89780,708.3,Card
PAY89781,TRIP89781,935.96,Wallet
PAY89782,TRIP89782,512.23,UPI
PAY89783,TRIP89783,145.59,Cash
PAY89784,TRIP89784,306.2,UPI
PAY89785,TRIP89785,620.33,Card
PAY89786,TRIP89786,330.54,Cash
PAY89787,TRIP89787,483.98,UPI
PAY89788,TRIP89788,119.55,UPI
PAY89789,TRIP89789,213.12,UPI
PAY89790,TRIP89790,242.55,UPI
PAY89791,TRIP89791,723.76,Card
PAY89792,TRIP89792,451.17,UPI
PAY89793,TRIP89793,452.16,UPI
PAY89794,TRIP89794,620.71,Card
PAY89795,TRIP89795,934.5,Card
PAY89796,TRIP89796,695.11,Cash
PAY89797,TRIP89797,892.68,UPI
PAY89798,TRIP89798,892.24,Card
PAY89799,TRIP89799,567.68,Wallet
PAY89800,TRIP89800,282.82,UPI
PAY89801,TRIP89801,213.94,Card
PAY89802,TRIP89802,207.43,Wallet
PAY89803,TRIP89803,925.97,Card
PAY89804,TRIP89804,927.49,Cash
PAY89805,TRIP89805,112.37,Cash
PAY89806,TRIP89806,616.25,Wallet
PAY89807,TRIP89807,379.77,Card
PAY89808,TRIP89808,402.01,Card
PAY89809,TRIP89809,576.41,Wallet
PAY89810,TRIP89810,824.6,Cash
PAY89811,TRIP89811,660.85,Card
PAY89812,TRIP89812,687.24,Wallet
PAY89813,TRIP89813,959.26,Wallet
PAY89814,TRIP89814,858.9,UPI
PAY89815,TRIP89815,208.73,Cash
PAY89816,TRIP89816,83.82,Wallet
PAY89817,TRIP89817,84.72,Cash
PAY89818,TRIP89818,181.25,Card
PAY89819,TRIP89819,72.37,Card
PAY89820,TRIP89820,883.53,Card
PAY89821,TRIP89821,181.86,Cash
PAY89822,TRIP89822,594.45,Cash
PAY89823,TRIP89823,837.68,Card
PAY89824,TRIP89824,725.94,Card
PAY89825,TRIP89825,815.54,Cash
PAY89826,TRIP89826,87.94,Cash
PAY89827,TRIP89827,269.58,Wallet
PAY89828,TRIP89828,587.26,UPI
PAY89829,TRIP89829,771,UPI
PAY89830,TRIP89830,266.59,UPI
PAY89831,TRIP89831,239.88,Card
PAY89832,TRIP89832,96.06,UPI
PAY89833,TRIP89833,596.58,Cash
PAY89834,TRIP89834,77.39,Cash
PAY89835,TRIP89835,276.64,UPI
PAY89836,TRIP89836,331.91,Card
PAY89837,TRIP89837,710.13,UPI
PAY89838,TRIP89838,548.72,UPI
PAY89839,TRIP89839,205.14,Card
PAY89840,TRIP89840,292.36,UPI
PAY89841,TRIP89841,79.62,Wallet
PAY89842,TRIP89842,884.48,Wallet
PAY89843,TRIP89843,518.78,UPI
PAY89844,TRIP89844,194.42,Cash
PAY89845,TRIP89845,736.25,Wallet
PAY89846,TRIP89846,220.38,Cash
PAY89847,TRIP89847,153.38,Card
PAY89848,TRIP89848,659.11,Cash
PAY89849,TRIP89849,664.87,UPI
PAY89850,TRIP89850,300.46,Cash
PAY89851,TRIP89851,515.61,UPI
PAY89852,TRIP89852,612.6,Card
PAY89853,TRIP89853,469.03,UPI
PAY89854,TRIP89854,831.78,Cash
PAY89855,TRIP89855,189.66,Card
PAY89856,TRIP89856,738.19,Wallet
PAY89857,TRIP89857,929.07,Cash
PAY89858,TRIP89858,532.45,UPI
PAY89859,TRIP89859,495.49,Wallet
PAY89860,TRIP89860,407.9,UPI
PAY89861,TRIP89861,995.81,UPI
PAY89862,TRIP89862,366.74,Wallet
PAY89863,TRIP89863,872.98,UPI
PAY89864,TRIP89864,552.49,Wallet
PAY89865,TRIP89865,484.18,Wallet
PAY89866,TRIP89866,869.83,Wallet
PAY89867,TRIP89867,155.14,Cash
PAY89868,TRIP89868,717.76,UPI
PAY89869,TRIP89869,180.2,Wallet
PAY89870,TRIP89870,759.7,Card
PAY89871,TRIP89871,635.93,Cash
PAY89872,TRIP89872,112.02,Wallet
PAY89873,TRIP89873,158.94,Card
PAY89874,TRIP89874,619.02,UPI
PAY89875,TRIP89875,889.3,Card
PAY89876,TRIP89876,986.97,UPI
PAY89877,TRIP89877,763.06,Cash
PAY89878,TRIP89878,635.63,UPI
PAY89879,TRIP89879,483.28,Cash
PAY89880,TRIP89880,390.89,Card
PAY89881,TRIP89881,852.89,Cash
PAY89882,TRIP89882,294.68,Cash
PAY89883,TRIP89883,127.24,Card
PAY89884,TRIP89884,465.83,UPI
PAY89885,TRIP89885,748.34,Card
PAY89886,TRIP89886,105.93,Cash
PAY89887,TRIP89887,491.19,Wallet
PAY89888,TRIP89888,797.1,Wallet
PAY89889,TRIP89889,706.53,UPI
PAY89890,TRIP89890,583.31,Cash
PAY89891,TRIP89891,948.75,Wallet
PAY89892,TRIP89892,676.14,UPI
PAY89893,TRIP89893,196.1,Card
PAY89894,TRIP89894,908.55,UPI
PAY89895,TRIP89895,948.64,Wallet
PAY89896,TRIP89896,813.57,Cash
PAY89897,TRIP89897,652.83,Wallet
PAY89898,TRIP89898,385.22,Cash
PAY89899,TRIP89899,729.34,Card
PAY89900,TRIP89900,472.35,Wallet
PAY89901,TRIP89901,833.22,Wallet
PAY89902,TRIP89902,431.97,Card
PAY89903,TRIP89903,584.02,Cash
PAY89904,TRIP89904,599.22,Cash
PAY89905,TRIP89905,436.51,Wallet
PAY89906,TRIP89906,775.67,Card
PAY89907,TRIP89907,303.36,Wallet
PAY89908,TRIP89908,141.14,Card
PAY89909,TRIP89909,595.75,Card
PAY89910,TRIP89910,480.15,Cash
PAY89911,TRIP89911,347.02,Wallet
PAY89912,TRIP89912,548.38,UPI
PAY89913,TRIP89913,459.71,UPI
PAY89914,TRIP89914,702.13,UPI
PAY89915,TRIP89915,692.85,UPI
PAY89916,TRIP89916,268.27,Wallet
PAY89917,TRIP89917,530.58,Cash
PAY89918,TRIP89918,217.13,Card
PAY89919,TRIP89919,539.87,Cash
PAY89920,TRIP89920,341.6,Cash
PAY89921,TRIP89921,978.23,UPI
PAY89922,TRIP89922,102.02,Wallet
PAY89923,TRIP89923,906.77,Cash
PAY89924,TRIP89924,437.68,Card
PAY89925,TRIP89925,352.86,Card
